type,sim
sContext_dGenre,0.8016850316412181
sContext_dGenre,0.822064741292447
sContext_dGenre,0.776491998980098
sContext_dGenre,0.773302988878445
sContext_dGenre,0.7587906484942342
sContext_dGenre,0.7538947120130511
sContext_dGenre,0.7843005808784631
sContext_dGenre,0.801811019505316
sContext_dGenre,0.7561173073026144
sContext_dGenre,0.7360473356938543
sContext_dGenre,0.7273570350969704
sContext_dGenre,0.7436772203077441
sContext_dGenre,0.7514343860616312
sContext_dGenre,0.7743778352323071
sContext_dGenre,0.7567964923109085
sContext_dGenre,0.73537746915631
sContext_dGenre,0.7884203044767589
sContext_dGenre,0.7480721854354255
sContext_dGenre,0.7928910926325973
sContext_dGenre,0.806423401120467
sContext_dGenre,0.7613355134070271
sContext_dGenre,0.7432325436242307
sContext_dGenre,0.7604997860538677
sContext_dGenre,0.7308464002187143
dContext_sGenre,0.8184311645618344
dContext_sGenre,0.8127533310202546
dContext_sGenre,0.821617753389501
dContext_sGenre,0.8148139263221891
dContext_sGenre,0.7828559459037318
dContext_sGenre,0.7846398069783053
dContext_sGenre,0.79960062955582
dContext_sGenre,0.7798599333661839
dContext_sGenre,0.8346755990114929
dContext_sGenre,0.8183986881613949
dContext_sGenre,0.8181379483570512
dContext_sGenre,0.7927738625682587
dContext_sGenre,0.8013171195040044
dContext_sGenre,0.7989029962752866
dContext_sGenre,0.7900898695932473
dContext_sGenre,0.8058346063764962
dContext_sGenre,0.7960904784555644
dContext_sGenre,0.8174222695875509
dContext_sGenre,0.8290132037509436
dContext_sGenre,0.8128789580560619
dContext_sGenre,0.8278543999318718
dContext_sGenre,0.813082249542825
dContext_sGenre,0.7730187463501357
dContext_sGenre,0.7941359579169728
dContext_dGenre,0.7822897741886707
dContext_dGenre,0.7908233607449716
dContext_dGenre,0.7711091480692442
dContext_dGenre,0.7842207043876475
dContext_dGenre,0.7588323131830026
dContext_dGenre,0.7538688680846285
dContext_dGenre,0.7969905336489201
dContext_dGenre,0.7566587757030426
dContext_dGenre,0.7666072528548049
dContext_dGenre,0.7162982416620618
dContext_dGenre,0.7024763106275059
dContext_dGenre,0.7043227023584653
dContext_dGenre,0.7444991601185683
dContext_dGenre,0.7386521046162193
dContext_dGenre,0.7175560911437733
dContext_dGenre,0.7248552120759774
dContext_dGenre,0.7339068783011969
dContext_dGenre,0.6672460897926594
dContext_dGenre,0.7728902575981054
dContext_dGenre,0.7500686846988753
dContext_dGenre,0.7581659461636855
dContext_dGenre,0.7623350315548698
dContext_dGenre,0.7337557108599168
dContext_dGenre,0.6946348195249956
dContext_dGenre,0.8135598983748216
dContext_dGenre,0.7686492880092158
dContext_dGenre,0.7459546573822428
dContext_dGenre,0.795133902434392
dContext_dGenre,0.7522337083960654
dContext_dGenre,0.6971333773438786
dContext_dGenre,0.7617365140057561
dContext_dGenre,0.7639336657713506
dContext_dGenre,0.7431057986983854
dContext_dGenre,0.7566044670858492
dContext_dGenre,0.7567281889926175
dContext_dGenre,0.7466367175730366
dContext_dGenre,0.7814203418673855
dContext_dGenre,0.786235331974312
dContext_dGenre,0.7613730846084635
dContext_dGenre,0.7751343521394645
dContext_dGenre,0.7690992362235123
dContext_dGenre,0.7129994765870324
dContext_dGenre,0.788655015922474
dContext_dGenre,0.7917782224296055
dContext_dGenre,0.7689379592211935
dContext_dGenre,0.7614664201155363
dContext_dGenre,0.7436104960261094
dContext_dGenre,0.7565100106956842
dContext_dGenre,0.7591336675556397
dContext_dGenre,0.7309432030329858
dContext_dGenre,0.6974328478791916
dContext_dGenre,0.7380117608710445
dContext_dGenre,0.7572178451810307
dContext_dGenre,0.7749188102614902
dContext_dGenre,0.8034601908989654
dContext_dGenre,0.7676253593864634
dContext_dGenre,0.7600927175726288
dContext_dGenre,0.7927871601985188
dContext_dGenre,0.7625630576649477
dContext_dGenre,0.7079574333017915
dContext_dGenre,0.7478662172950863
dContext_dGenre,0.7626507723841096
dContext_dGenre,0.7478929340648639
dContext_dGenre,0.7070392571962056
dContext_dGenre,0.7117099069064645
dContext_dGenre,0.6956206101898815
dContext_dGenre,0.7148776700070801
dContext_dGenre,0.7240256558065448
dContext_dGenre,0.6988476764267657
dContext_dGenre,0.6721582237014071
dContext_dGenre,0.745314315737151
dContext_dGenre,0.7040399222479536
bwContext,0.8184311645618344
bwContext,0.7822897741886707
bwContext,0.7908233607449716
bwContext,0.7711091480692442
bwContext,0.7842207043876475
bwContext,0.8127533310202546
bwContext,0.7588323131830026
bwContext,0.7538688680846285
bwContext,0.7969905336489201
bwContext,0.7566587757030426
bwContext,0.821617753389501
bwContext,0.7666072528548049
bwContext,0.7162982416620618
bwContext,0.7024763106275059
bwContext,0.7043227023584653
bwContext,0.8148139263221891
bwContext,0.7828559459037318
bwContext,0.7444991601185683
bwContext,0.7386521046162193
bwContext,0.7175560911437733
bwContext,0.7846398069783053
bwContext,0.7248552120759774
bwContext,0.7339068783011969
bwContext,0.6672460897926594
bwContext,0.7728902575981054
bwContext,0.79960062955582
bwContext,0.7500686846988753
bwContext,0.7581659461636855
bwContext,0.7623350315548698
bwContext,0.7798599333661839
bwContext,0.7337557108599168
bwContext,0.6946348195249956
bwContext,0.8135598983748216
bwContext,0.7686492880092158
bwContext,0.8346755990114929
bwContext,0.7459546573822428
bwContext,0.795133902434392
bwContext,0.7522337083960654
bwContext,0.8183986881613949
bwContext,0.6971333773438786
bwContext,0.7617365140057561
bwContext,0.7639336657713506
bwContext,0.7431057986983854
bwContext,0.8181379483570512
bwContext,0.7566044670858492
bwContext,0.7567281889926175
bwContext,0.7466367175730366
bwContext,0.7927738625682587
bwContext,0.8013171195040044
bwContext,0.7814203418673855
bwContext,0.786235331974312
bwContext,0.7613730846084635
bwContext,0.7989029962752866
bwContext,0.7751343521394645
bwContext,0.7690992362235123
bwContext,0.7129994765870324
bwContext,0.7900898695932473
bwContext,0.788655015922474
bwContext,0.7917782224296055
bwContext,0.7689379592211935
bwContext,0.7614664201155363
bwContext,0.8058346063764962
bwContext,0.7436104960261094
bwContext,0.7565100106956842
bwContext,0.7591336675556397
bwContext,0.7960904784555644
bwContext,0.7309432030329858
bwContext,0.6974328478791916
bwContext,0.7380117608710445
bwContext,0.8174222695875509
bwContext,0.7572178451810307
bwContext,0.7749188102614902
bwContext,0.8034601908989654
bwContext,0.7676253593864634
bwContext,0.8290132037509436
bwContext,0.7600927175726288
bwContext,0.7927871601985188
bwContext,0.7625630576649477
bwContext,0.8128789580560619
bwContext,0.7079574333017915
bwContext,0.7478662172950863
bwContext,0.7626507723841096
bwContext,0.8278543999318718
bwContext,0.7478929340648639
bwContext,0.7070392571962056
bwContext,0.7117099069064645
bwContext,0.6956206101898815
bwContext,0.813082249542825
bwContext,0.7148776700070801
bwContext,0.7240256558065448
bwContext,0.6988476764267657
bwContext,0.7730187463501357
bwContext,0.6721582237014071
bwContext,0.745314315737151
bwContext,0.7040399222479536
bwContext,0.7941359579169728
bwGenre,0.8016850316412181
bwGenre,0.822064741292447
bwGenre,0.776491998980098
bwGenre,0.773302988878445
bwGenre,0.7587906484942342
bwGenre,0.7538947120130511
bwGenre,0.7822897741886707
bwGenre,0.7908233607449716
bwGenre,0.7711091480692442
bwGenre,0.7842207043876475
bwGenre,0.7588323131830026
bwGenre,0.7538688680846285
bwGenre,0.7843005808784631
bwGenre,0.7969905336489201
bwGenre,0.7566587757030426
bwGenre,0.7666072528548049
bwGenre,0.801811019505316
bwGenre,0.7561173073026144
bwGenre,0.7162982416620618
bwGenre,0.7024763106275059
bwGenre,0.7043227023584653
bwGenre,0.7360473356938543
bwGenre,0.7273570350969704
bwGenre,0.7436772203077441
bwGenre,0.7444991601185683
bwGenre,0.7386521046162193
bwGenre,0.7175560911437733
bwGenre,0.7248552120759774
bwGenre,0.7339068783011969
bwGenre,0.6672460897926594
bwGenre,0.7728902575981054
bwGenre,0.7500686846988753
bwGenre,0.7581659461636855
bwGenre,0.7623350315548698
bwGenre,0.7337557108599168
bwGenre,0.6946348195249956
bwGenre,0.7514343860616312
bwGenre,0.8135598983748216
bwGenre,0.7686492880092158
bwGenre,0.7459546573822428
bwGenre,0.795133902434392
bwGenre,0.7522337083960654
bwGenre,0.6971333773438786
bwGenre,0.7743778352323071
bwGenre,0.7567964923109085
bwGenre,0.7617365140057561
bwGenre,0.7639336657713506
bwGenre,0.7431057986983854
bwGenre,0.7566044670858492
bwGenre,0.7567281889926175
bwGenre,0.7466367175730366
bwGenre,0.73537746915631
bwGenre,0.7884203044767589
bwGenre,0.7480721854354255
bwGenre,0.7814203418673855
bwGenre,0.786235331974312
bwGenre,0.7613730846084635
bwGenre,0.7751343521394645
bwGenre,0.7690992362235123
bwGenre,0.7129994765870324
bwGenre,0.788655015922474
bwGenre,0.7917782224296055
bwGenre,0.7689379592211935
bwGenre,0.7614664201155363
bwGenre,0.7436104960261094
bwGenre,0.7565100106956842
bwGenre,0.7591336675556397
bwGenre,0.7309432030329858
bwGenre,0.6974328478791916
bwGenre,0.7380117608710445
bwGenre,0.7572178451810307
bwGenre,0.7749188102614902
bwGenre,0.7928910926325973
bwGenre,0.8034601908989654
bwGenre,0.7676253593864634
bwGenre,0.7600927175726288
bwGenre,0.7927871601985188
bwGenre,0.7625630576649477
bwGenre,0.7079574333017915
bwGenre,0.7478662172950863
bwGenre,0.7626507723841096
bwGenre,0.7478929340648639
bwGenre,0.806423401120467
bwGenre,0.7613355134070271
bwGenre,0.7070392571962056
bwGenre,0.7117099069064645
bwGenre,0.6956206101898815
bwGenre,0.7148776700070801
bwGenre,0.7240256558065448
bwGenre,0.6988476764267657
bwGenre,0.6721582237014071
bwGenre,0.745314315737151
bwGenre,0.7040399222479536
bwGenre,0.7432325436242307
bwGenre,0.7604997860538677
bwGenre,0.7308464002187143
